id,title,description,availability,condition,price,link,image_link,brand,product_type
40495,SET FRAGANCIAS I N°2,"""Set de fragancias difusor, spray y aceite:Disfrutá de este blend de fragancias que combina notas de cardamomo, comino, sándalo, ámbar, iris, musk y cuero. Una mezcla intrigante para deleitar los sentidos.""",in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40495-SET-FRAGANCIAS-I-N2-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA501/4fd6d57b40d8/medium/f3bf20c5-51b8-4dc1-950c-7c6192885ffa.webp,PAUL FRENCH GALLERY,
40496,SET FRAGANCIAS I N°3,"""Set de fragancias difusor, spray y aceite:Un viaje hacia la sofisticación con nuestra fragancia con notas de cardamomo, menta, pachuli, pomelo, lavanda, cedro y musk.""",in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40496-SET-FRAGANCIAS-I-N3-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA502/c60939478605/medium/68515e06-a643-439d-800e-d03009b33960.webp,PAUL FRENCH GALLERY,
40497,SET FRAGANCIAS I N°4,"""Set de fragancias difusor, spray y aceite:Exquisito blend de fragancias que combina notas de pera, tilo, muguet, manzana y violeta.Sumergite en un mundo de elegancia y encanto con nuestros aromas by PAUL.""",in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40497-SET-FRAGANCIAS-I-N4-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA503/f1391a14126b/medium/5ad47f4e-e311-4310-bf5b-eb2153c15b0d.webp,PAUL FRENCH GALLERY,
40498,SET FRAGANCIAS I N°5,"""Set de fragancias difusor, spray y aceite:Un viaje hacia la sofisticación con nuestra fragancia con notas de pino, clavel, cedro y musk.""",in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40498-SET-FRAGANCIAS-I-N5-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA504/040b899ce30a/medium/d4c8b5ee-c38d-44ed-85ab-08c095504b6a.webp,PAUL FRENCH GALLERY,
40499,SET FRAGANCIAS I N°6,Set fragancias i N°6,in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40499-SET-FRAGANCIAS-I-N6-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA505/79d242f5ca91/medium/540964e5-feff-475e-8435-e2081e61fae9.webp,PAUL FRENCH GALLERY,
40500,SET FRAGANCIAS I N°7,"""Set de fragancias difusor, spray y aceite:Disfrutá de este blend de fragancias que combina notas de armoise, limón, naranja, cedro, guayaco, pimienta, nuez moscada, patchouli y tabaco""",in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40500-SET-FRAGANCIAS-I-N7-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA506/c308867b8ad8/medium/22612727-57c8-4775-923d-0f5b114f2ec9.webp,PAUL FRENCH GALLERY,
40501,SET FRAGANCIAS I N°10,"""Set de fragancias difusor, spray y aceite:Exquisito blend de fragancias que combina notas de madera, cardamomo, pimienta y algo de magia!.&nbsp;Sumergite en un mundo de elegancia y encanto con nuestros spray by PAUL.""",in stock,new,122000.00 ARS,https://www.theblueboxmarket.com/product/40501-SET-FRAGANCIAS-I-N10-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA507/21cdccefd81d/medium/fe271a84-7eea-49f9-93a8-44d91647f3c2.webp,PAUL FRENCH GALLERY,
40502,SET FRAGANCIAS II N°2,"""Set de fragancias difusor, crema y jabon:Disfrutá de este blend de fragancias que combina notas de cardamomo, comino, sándalo, ámbar, iris, musk y cuero. Una mezcla intrigante para deleitar los sentidos.""",in stock,new,111000.00 ARS,https://www.theblueboxmarket.com/product/40502-SET-FRAGANCIAS-II-N2-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA508/03be2a604d1e/medium/3d07e213-80f6-4852-a2e7-0973850c20a9.webp,PAUL FRENCH GALLERY,
40503,SET FRAGANCIAS II N°6,Set fragancias ii N°6,in stock,new,111000.00 ARS,https://www.theblueboxmarket.com/product/40503-SET-FRAGANCIAS-II-N6-PAUL-FRENCH-GALLERY/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/PAUL-FRENCH-GALLERY/LPA509/c6b42021d53b/medium/3adc61d1-f93e-47ae-98cd-e71db15b273e.webp,PAUL FRENCH GALLERY,
40506,Caja de Pañuelos Marron y Negra HD2147,"Caja de Pañuelos Marron y Negra HD2147 Características: Largo del Producto (cm): 24 Alto del Producto (cm): 8.5 Profundidad del Producto (cm): 14 Peso del Producto (gr): 620 Color: Marron y Negra Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,12999.00 ARS,https://www.theblueboxmarket.com/product/40506-Caja-de-Payuelos-Marron-y-Negra-HD2147-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD2147/462e6ac1d8b1/medium/a19a8154-7585-43e6-9c38-b5b5d2f05883.webp,Genérico,
40508,Espejo Estilo Ventana 60x80 Marco Negro HD4365,"Espejo Estilo Ventana 60x80 Marco Negro HD4365 Caracteristicas: Material: Vidrio, Metal y Hierro Medidas: 60 x 80 Estilo Ventana Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,103999.00 ARS,https://www.theblueboxmarket.com/product/40508-Espejo-Estilo-Ventana-60x80-Marco-Negro-HD4365-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD4365/5c7ace13643f/medium/60aa94be-7736-481c-88fa-efc3c999c6ee.webp,Genérico,
40509,Espejo Colgante 50cm HD0125,"Espejo Colgante 50cm HD0125 Caracteristicas: Espejo Colgante Color del colgante negro Medidas: 51.5cm x 51.5cm x 4.5cm - 1350gr Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,38999.00 ARS,https://www.theblueboxmarket.com/product/40509-Espejo-Colgante-50cm-HD0125-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD0125/5e6669d75606/medium/b9e664e0-fea5-480e-8629-1dc478d7ed8a.webp,Genérico,
40510,Espejo Decorativo Forma De Diamante Contorno Dorado HD0113,"Espejo Decorativo Forma De Diamante Contorno Dorado HD0113 Espero Decorativo Contorno: Dorado Medidas: Material: Vidrio, Madera - MDF (10%) y Metal - Hierro (30%). Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,38999.00 ARS,https://www.theblueboxmarket.com/product/40510-Espejo-Decorativo-Forma-De-Diamante-Contorno-Dorado-HD0113-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD0113/21acc704ffcf/medium/1eee0364-6c8d-431f-837d-ec162d7e1844.webp,Genérico,
40513,Espejo Decorativo 34Cm Rombo Contorno Madera HD0114,"Espejo Decorativo 34Cm Rombo Contorno Madera HD0114 Caracteristicas: Largo del Producto (cm): 25 Alto del Producto (cm): 34 Profundidad del Producto (cm): 1 Peso del Producto (gr): 260 Forma: Rombo Contorno: Madera Composición 1: Vidrio - GLASS (48%) Composición 2: Madera - MDF (50%) Composición 3: Metal - Acero Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,19499.00 ARS,https://www.theblueboxmarket.com/product/40513-Espejo-Decorativo-34Cm-Rombo-Contorno-Madera-HD0114-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD0114/c3eed4d978b2/medium/d9111a4c-faa4-461d-82b5-e07b07649b2a.webp,Genérico,
40514,Espejo LED Efecto Neón USB Forma Irregular LA0090,"Espejo LED Efecto Neón USB Forma Irregular LA0090 Caracteristicas: Largo del Producto (cm): 22.5 Alto del Producto (cm): 20 Profundidad del Producto (cm): 1.6 Peso del Producto (gr): 150 Composición 1: Plástico - PS (77%) Composición 2: Plástico - TPR (27%) Carga USB Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,32999.00 ARS,https://www.theblueboxmarket.com/product/40514-Espejo-LED-Efecto-Neyn-USB-Forma-Irregular-LA0090-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94LA0090/c053ffcbaa65/medium/3f9f26d7-81b3-4cbd-b5aa-a7ef1485314a.webp,Genérico,
40516,Espejo De Pie Dorado HD4253,"Espejo De Pie Dorado HD4253 Caracteristicas: Largo del Producto (cm): 35 Altura del Producto (cm): 122 Profundidad del Producto (cm): 3 Peso del Producto (gr): 2800 Composición 1: Plástico - PS (55%) Composición 2: Vidrio - GLASS (35%) Composición 3: Papel - PAPER (10%) Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,46999.00 ARS,https://www.theblueboxmarket.com/product/40516-Espejo-De-Pie-Dorado-HD4253-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD4253/53dd4c7cd72e/medium/76175dcf-a7ee-4d17-8a5f-1d5986b1ca35.webp,Genérico,
40518,Difusor LED Madera VE6085,"Difusor LED Madera VE6085 Caracteritsicas: Largo del Producto (cm): 16.8 Altura del Producto (cm): 14.7 Profundidad del Producto (cm): 16.8 Diámetro (cm): 16.8 Peso del Producto (gr): 402 Composición 1: Plástico - ABS (80%) Composición 2: Plástico - PP (20%) Voltaje del Producto (volts): 5 Frecuencia (Hz): 60 Largo del Cable (cm): 100 Tipo de Alimentación: Puerto USB Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas",in stock,new,29999.00 ARS,https://www.theblueboxmarket.com/product/40518-Difusor-LED-Madera-VE6085-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94VE6085/63d1f35a9cf0/medium/31dd5297-dfc6-4918-b21c-048e49158c4c.webp,Genérico,
40520,Espejos Colgantes x3 Forma De Gota Marco Dorado HD0108,"Espejos Colgantes x3 Forma De Gota Marco Dorado HD0108 Espejos x3 Forma: Gota Color de Marco: Dorado Medidas por unidad: 19.1 x 27.2 x 1 (an x al x prof) Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,27299.00 ARS,https://www.theblueboxmarket.com/product/40520-Espejos-Colgantes-x3-Forma-De-Gota-Marco-Dorado-HD0108-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD0108/92378849a235/medium/cfd4bd40-7620-4e8b-842b-a7d5e527c942.webp,Genérico,
40522,Fanal Porta Vela de Metal Negro HD9144,"Fanal Porta Vela de Metal Negro HD9144 Caracteristicas: Largo del Producto (cm): 11 Alto del Producto (cm): 24.5 Profundidad del Producto (cm): 11 Peso del Producto (gr): 497 Composición 1: Vidrio - GLASS (Dato faltante del porcentaje) Material Principal: Metal Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,29899.00 ARS,https://www.theblueboxmarket.com/product/40522-Fanal-Porta-Vela-de-Metal-Negro-HD9144-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD9144/0bbf46bdf624/medium/13832b72-74c1-4eee-ac5e-992941679277.webp,Genérico,
40523,Fanal Porta Vela Dorado y Vidrio 30cmHD9145,"Fanal Porta Vela Dorado y Vidrio 30cmHD9145 Caracteristicas: Largo del Producto (cm): 14 Alto del Producto (cm): 30 Profundidad del Producto (cm): 14 Peso del Producto (gr): 1174 Material Principal: Metal y Vidrio Composición 1: Vidrio - GLASS Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,29899.00 ARS,https://www.theblueboxmarket.com/product/40523-Fanal-Porta-Vela-Dorado-y-Vidrio-30cmHD9145-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94HD9145/0284ce26f25e/medium/fe2ddc40-de7e-456e-8309-eb95dd1c4fb3.webp,Genérico,
40524,Globo Terráqueo Negro Dorado MO1314,"Globo Terráqueo Negro Dorado MO1314 Caracteristicas: Largo del Producto (cm): 21.5 Altura del Producto (cm): 29 Profundidad del Producto (cm): 21.5 Peso del Producto (gr): 323 Composición 1: Metal - Hierro (40%) Composición 2: Papel - PAPER (5%) Composición 3: Plástico - PP (55%) Garantia: 6 Meses ""La presente publicación está destinada únicamente a consumidores finales. En consecuencia, conforme normas fiscales la factura a emitirse será tipo ""B""",in stock,new,42899.00 ARS,https://www.theblueboxmarket.com/product/40524-Globo-Terryqueo-Negro-Dorado-MO1314-Genyrico/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Newsan-Pi/94MO1314/a425b0d0d717/medium/0aa005ab-21c7-41bd-8f3e-d8ebd397589e.webp,Genérico,
40532,Cava De Vinos Ziyen Capacidad 6 Botellas Refrigeración Iluminación Interior LED,"Conservá tu colección de vinos en condiciones ideales con la Cava de Vinos de Ziyen de 6 botellas. Su diseño compacto y moderno se adapta a cualquier cocina o bar, mientras que el sistema de enfriamiento inteligente mantiene la temperatura entre 12° y 18°C, garantizando una conservación óptima. Incluye una luz LED azul interior, estantes curvos de acero y una goma de sellado que asegura frescura constante. Además, gracias a su display digital con controles táctiles, podés ajustar la temperatura",in stock,new,197449.00 ARS,https://www.theblueboxmarket.com/product/40532-Cava-De-Vinos-Ziyen-Capacidad-6-Botellas-Refrigeraciyn-Iluminaciyn-Interior-LED-Ziyen/,https://d17riqmt8yes2m.cloudfront.net/images/247683/295405507611.jpg,Ziyen,
40557,Handy Baofeng UV-5RA Kit x4 Bi-Banda 5w 128CH Hasta 10km + 8 Baterías y 4 Manos Libres,"El Handy Baofeng UV-5R opera en un rango de frecuencia de 136-174 MHz y 400-480 MHz, con doble banda para ofrecer versatilidad en diversas situaciones. Cuenta con una capacidad de 128 canales y un rango de comunicación entre dos handys que va de 5 a 12 km, dependiendo del entorno. La separación entre canales es ajustable entre 5, 6.25, 12.5 y 25 KHz, asegurando una comunicación clara y sin interferencias. Funciona con una tensión de 7.4V y está equipado con una batería estándar de 1800 mAh, que",in stock,new,136049.00 ARS,https://www.theblueboxmarket.com/product/40557-Handy-Baofeng-UV5RA-Kit-x4-BiBanda-5w-128CH-Hasta-10km-8-Bateryas-y-4-Manos-Libres-Baofeng/,https://d17riqmt8yes2m.cloudfront.net/images/247683/794895078153.PNG,Baofeng,
40604,Auriculares Inalámbricos Bluetooth Sony WF-C710N,"Tienda Oficial Sony Argentina Auriculares Inalámbricos Bluetooth Sony WF-C710N Características principales: Auriculares inalámbricos con Noise Cancelling disponibles en cuatro colores distintos y con funciones mejoradas que brindan un excelente sonido, llamadas más claras y un ajuste cómodo. Los auriculares de nivel de entrada perfectos, están listos para adaptarse con facilidad y estilo a las vidas ocupadas. ____________________________ ESPECIFICACIONES » Tamaño y peso PESO: Aprox. 5,2 g",in stock,new,181498.00 ARS,https://www.theblueboxmarket.com/product/40604-Auriculares-Inalymbricos-Bluetooth-Sony-WFC710N-Sony/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Sony/18063337/f12ddfd6e256/medium/0962d892-a6c6-4960-af3c-3c23b8895057.webp,Sony,
40605,Auriculares Inalámbricos Bluetooth Sony WF-C710N,"Tienda Oficial Sony Argentina Auriculares Inalámbricos Bluetooth Sony WF-C710N Características principales: Auriculares inalámbricos con Noise Cancelling disponibles en cuatro colores distintos y con funciones mejoradas que brindan un excelente sonido, llamadas más claras y un ajuste cómodo. Los auriculares de nivel de entrada perfectos, están listos para adaptarse con facilidad y estilo a las vidas ocupadas. ____________________________ ESPECIFICACIONES » Tamaño y peso PESO: Aprox. 5,2 g",in stock,new,181498.00 ARS,https://www.theblueboxmarket.com/product/40605-Auriculares-Inalymbricos-Bluetooth-Sony-WFC710N-Sony/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Sony/18063335/21168858ae3a/medium/f6f235a3-4237-4bc4-9a4e-2e0788250c64.webp,Sony,
40606,Dvigi Aqua CloroZero Purificador Sobre Mesa Blanco,"Purificador de Agua AQUA DVIGI: Rendimiento Superior y Agua Pura Siempre DisponibleDisfrutá de agua pura y saludable directamente desde tu grifo con el Purificador de Agua AQUA de DVIGI. Su tecnología avanzada y su diseño práctico garantizan un suministro constante de agua filtrada, ideal para el consumo diario de toda la familia.Características Destacadas:&nbsp;Rendimiento ExcepcionalEl modelo AQUA cuenta con una unidad filtrante de alta capacidad que rinde hasta 14.000 litros o aproximadamente",in stock,new,129654.34 ARS,https://www.theblueboxmarket.com/product/40606-Dvigi-Aqua-CloroZero-Purificador-Sobre-Mesa-Blanco-Aqua-DVIGI/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/D-VIGI-S.A./AQUAB0124/5c76bdc758f9/medium/18120886-f974-4e5e-9529-91fb54931143.webp,DVIGI,
